0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-533.8294,41.88679,9.188054,10.774408,0.102648415,1.5861732,-1.6376915,-6.42938,-7.8679156,-8.468254,-1.0681958,-2.188321,-4.965212,-2.1244655,-0.01653523,0.95603657,-5.055201,0.64109635,-2.823203,1.8820852,-4.6838264,0.030993368,-1.1761159,-0.5691616,-5.003657,1.0510446,-2.8408482,1.0940946,1.1490704,3.2246583,4.0320034,4.2907386,2.8599324,3.3863256,0.91292423,2.1945062,2.8819125,3.4365392,3.8815172,3.816967,sad
-720.6564,62.024555,18.90057,16.560461,13.295683,5.306736,0.6415807,-1.138416,-0.40361527,-1.1142806,2.3802698,-1.3499368,3.2912912,0.8887687,-0.72255075,1.7889112,-4.2933154,0.884719,1.764384,-0.6768941,-3.5687392,-1.3415573,-2.8813574,-1.2338586,-1.8488406,-0.13208179,-2.1180367,0.8547275,0.4307341,0.76311743,1.2757237,0.75371957,-0.5819167,0.09663568,0.028647713,1.9739891,-0.9998491,-0.8555819,-3.1501293,-1.8945905,sad
-577.787,32.604824,-15.878628,7.4461365,-13.185079,-16.031458,-10.061308,-20.712385,-4.645363,-5.830022,-11.845088,2.0112796,-9.746998,-4.0126867,-5.807474,-6.343105,-3.246081,-1.3958571,-1.7401053,2.9558883,5.395125,4.8318715,8.042821,6.186822,2.3311965,0.067742795,-1.4490355,0.637691,-2.9249794,0.45203024,-2.438852,0.23622972,-2.645817,2.0836728,0.91739625,1.40958,-1.1416438,0.41241744,-0.69495946,0.789731,sad
-539.16754,53.853718,-13.574288,10.628253,7.7405505,2.7703197,-1.2468537,-13.05928,-10.986108,6.833076,0.77933395,-5.329584,6.852957,-0.4217919,-0.93388754,5.5726247,-0.6003526,-2.9201953,-0.76173145,-0.15181772,-2.4780295,2.9102135,-3.524059,2.9754765,1.1105736,0.71136075,0.57966274,2.902033,-2.831051,-0.41025257,-1.6849985,0.7388619,0.25494865,0.6552975,-1.9205188,0.050701242,1.751306,1.395134,0.4509979,0.8290131,sad
-602.4325,68.88659,-1.8606316,15.500684,9.796137,8.231955,-10.699219,-2.7847133,-3.4582884,-10.586457,-0.8615793,-3.8031127,-1.152277,3.1783543,3.3804064,2.9778411,-0.1303172,3.0574584,0.584973,7.0957084,-0.56075025,-1.2619331,-0.0016118399,4.5698495,0.043194316,2.954828,1.7713733,5.6428676,1.7191701,3.198099,2.796474,2.500512,0.37266836,3.4783607,6.5148926,6.211814,6.8444953,8.80483,7.5720925,10.716122,sad
-555.2242,65.10565,-10.513551,14.897363,14.2406435,-7.814976,-8.187594,-4.46973,-18.746696,-1.6077942,-0.6565572,-10.261851,-2.4633,-1.4584746,-3.696847,0.027357731,-4.2975364,-0.106498845,-1.6744204,-2.1785474,-1.8706106,-2.0475378,-1.1676693,-1.2665523,-3.4095192,0.16984762,-3.5853367,-1.0952111,-1.0533653,0.56210864,0.19449645,-2.5936096,-0.2530963,-0.85039586,-1.2682219,-0.40348482,0.58535045,-1.0986713,-0.84065205,1.2934146,sad
-619.6789,42.54294,-4.7300262,6.874714,2.7850494,-5.616716,-12.009934,-10.50411,-15.247079,-4.5966296,-6.0475345,-9.5833645,-1.2074237,-6.7773247,-0.80149335,-5.8949304,-6.9207354,0.24485064,-6.2048054,-3.4081054,-6.0024114,-2.8687115,-6.3849773,-1.8923668,-5.269591,0.7396914,-4.5260086,-0.48487738,-2.671101,2.9616692,4.8655868,8.25261,9.711796,12.138362,10.157176,8.601057,3.918815,4.041126,0.33495647,2.2123408,sad
-665.4917,40.84525,-0.3455025,-0.68430954,-8.619622,-6.125614,-8.993032,-9.825748,-12.192108,-3.590419,-9.217976,-3.6179821,-3.3832183,-5.961126,-1.3883256,-6.222186,-3.2681499,-0.9693776,-4.0549946,-1.128194,-3.0423057,-1.2232994,-2.108872,0.87265927,-0.055051748,6.0599933,4.6082373,9.8880205,5.399522,4.2985168,0.81786567,-0.8918273,-0.9503804,0.014348691,-0.16584978,-1.0129328,-2.9545255,-1.1174552,-2.7114832,-0.9202472,sad
-546.11554,42.51581,-6.0192423,12.6451235,-1.4078629,-2.7939098,-4.314088,-1.4580283,-12.457061,-4.777245,-0.85779715,-4.7668257,-0.7102531,-4.609967,-3.281359,-1.8005248,-6.1857705,-1.8774034,-3.940019,-3.3581946,-5.3014326,-2.5743818,-4.3118854,-4.0184846,-3.3378503,-1.2581085,-4.9076886,1.2684875,-2.2783723,-0.8056428,-0.0049965223,-0.37682205,-2.1809287,-1.7019651,-2.4888475,-0.011332649,-1.4032639,-0.35782468,-3.639842,-1.2372742,angry
-562.57446,43.781868,-10.402453,6.0484643,-6.3162794,-4.709944,-3.6898515,-10.246,-4.420562,-2.2729363,-2.981068,-2.3496072,-4.839126,0.9494077,-5.193586,-3.7432346,-3.7132583,-2.1609643,-2.0914092,0.929509,2.0655704,0.44952354,-0.10893096,-0.9737772,0.8497675,1.3955343,3.6820395,2.9719577,0.25249803,0.72603595,-1.1172504,2.800204,2.1564934,2.8926363,0.4382001,1.4201971,-0.833467,1.434363,0.53908277,0.8352155,angry
-612.0989,66.77941,3.2154756,18.244732,6.5251684,-1.5141196,-6.824408,-11.262509,-6.1204023,-4.453384,-5.157606,-4.032477,-2.5447845,-3.097705,-6.2853694,-0.1768423,-0.9166223,-3.4397054,-1.7994854,0.48372778,-3.6056886,-2.1828563,-4.905198,-3.5696394,-4.5000834,-2.6929827,-3.1585708,0.27664062,-1.3616443,-1.6551408,-1.1360451,-1.0958508,-3.3079355,-1.2130477,-2.7743804,-0.013105823,-3.9274106,-2.6857448,-4.592952,-1.9183618,angry
-554.8937,34.205566,-10.455088,3.2919,-9.409958,-7.528144,-7.363871,-13.511052,-8.225048,-5.0386534,-4.298002,-8.199026,-3.7463448,-2.5457668,-9.740265,-3.4278946,-3.3540702,-1.9301872,-2.960422,3.2230995,-0.42915267,2.8971977,0.29583186,1.1404343,0.48480207,-0.12459668,-1.2626431,0.2722248,0.78447837,2.776656,0.9051237,1.5134338,0.48303872,-0.09892032,-0.96745396,0.29188174,-0.43205452,1.9400313,2.459289,1.0052879,angry
-514.1966,49.5024,-8.296545,14.323765,6.6898766,-7.830781,0.6107284,-10.374091,-4.7427053,4.1673007,-1.0342561,-3.3966594,7.7951665,-3.0321193,-3.0865881,5.259497,-7.7837734,0.8034984,-1.5937886,-2.279033,-3.2445946,0.5697197,-3.746668,1.550995,-2.3886647,3.1484022,-1.6838825,3.342511,-0.07464721,-0.40683258,1.1030678,0.773424,0.1874529,4.9310036,6.5331693,8.221326,3.3785152,3.923367,1.3931582,5.3088303,angry
-518.1155,67.98114,-9.445531,10.802842,-2.082521,-9.911333,-10.250272,-20.984697,-7.006433,-2.3927765,-3.7619312,-4.3951073,3.5991936,-0.83942723,-2.8674457,4.1079493,1.4731421,-4.93426,0.47373348,-4.7321906,-3.9744115,-1.3934834,-7.491611,-2.6368446,-7.4645185,-1.1895069,-2.7727711,2.0272348,-0.11123098,-1.229045,-0.7675635,-0.19051641,3.0385237,2.033941,5.7590723,5.8441916,2.645509,5.202807,2.4009926,5.533186,angry
-543.44446,47.821236,6.8700266,9.118285,2.113809,0.23116292,1.8366659,-0.33835328,-4.3980007,-2.0369003,2.4392567,-1.5054547,-1.4443569,-0.0713006,0.20522618,0.03690304,-1.8424395,-0.10838112,-2.5899765,-0.8809216,-4.127488,-0.075395584,-2.5550795,-0.9695616,-2.8845508,0.93476534,-2.6057057,1.8806106,-1.0712343,0.748533,-0.28245592,1.9885532,0.8586392,3.2380178,1.2952045,2.7003224,-0.14169772,1.8447092,0.8966492,3.2039495,angry
-619.9331,56.171864,-3.7148824,11.996213,4.17137,-2.1859403,-2.093761,-3.707737,-9.226068,-1.8913774,-1.6497167,-4.10823,6.137751,-3.0704002,0.55256563,1.6860392,-5.6074944,-1.6976314,-0.5626862,0.7564132,-1.5585172,0.30012912,-1.1866761,-0.9133096,-2.5398834,0.058745213,-1.6611958,1.2008439,-0.7787916,1.370429,-0.6775396,0.15213554,-1.4085363,0.43424588,-1.3975208,1.3194332,-0.457837,-0.272515,-2.324513,-0.73261654,angry
-599.6231,30.096987,-6.866102,4.2966514,-11.944186,-6.622543,-6.091555,-9.249601,-3.2986395,-7.1509976,-6.407582,-5.876031,-4.2228746,-0.97636306,-1.704722,0.3868872,-1.3961495,-0.09504211,-1.087534,2.7211084,1.3190995,2.8977206,0.5751564,0.21188228,-3.271912,1.0728618,-0.5222203,0.22560203,-1.9127262,3.1165278,1.2609816,0.14674377,-1.0639095,2.259255,0.6454544,2.5570009,0.49016076,1.4873469,-1.2598877,-0.046704635,angry
-641.7649,54.49306,7.0726757,15.5961275,14.794381,6.824033,6.8121653,1.334063,1.8020953,4.620855,1.4182925,2.933359,6.208747,1.9701579,1.1219736,0.20868665,0.73212075,0.9831097,0.9113375,0.65416807,-0.42198884,1.1247979,-3.08239,0.39985046,-0.94388354,2.1751668,-1.3750188,2.2852712,-0.713707,-0.8803017,-1.504599,-0.44751748,0.6630523,2.1312833,-0.4729577,-0.104922056,-0.8796637,-0.17787541,-1.5541322,-0.3768131,angry
-527.4075,47.9863,-5.806479,12.859312,-0.092045136,-1.0074635,-2.6718621,-4.159374,-9.203556,-3.9634159,4.694654,-5.433742,-0.08250789,-0.85459,-3.5121243,0.95629585,-2.3564298,-1.0729233,-0.021416787,-1.272684,-2.7784817,0.10912313,-1.960655,0.7385418,2.0013275,3.5831082,0.028596843,4.731983,2.1912358,3.6048415,3.591695,2.092297,1.6229926,2.4754245,1.5174534,3.862722,0.14673582,0.6891405,-0.15154645,2.1046627,angry
-440.33414,47.68768,-16.02345,13.288108,6.34553,-12.808205,-2.738463,-7.26359,-18.636337,-0.04570425,-2.0919187,-9.347504,-2.4809854,-1.4830406,-5.2659492,-1.9062834,-6.896562,-1.0076659,-3.9705193,-2.4229894,-4.4263477,-2.9747772,-3.2142255,-4.4003215,-2.578003,-1.9680889,-4.819168,-1.2056609,-2.5934181,-0.8217487,-2.3832145,-3.6928272,-4.4987473,-4.0954547,-3.9475234,-0.5278767,-0.389028,1.3792768,-1.3660313,0.014461069,angry
-583.90643,42.217827,-3.0780518,3.3369966,-1.3162718,-7.4023886,-8.949333,-8.416864,-10.623348,-2.1647465,-2.1453888,-9.656665,-0.011362219,-4.8123612,-2.0136552,-4.848755,-4.4154596,-1.323012,-4.959784,-4.131325,-5.01249,-4.2350225,-5.013318,-1.5688645,-2.278963,-0.47950572,-0.24945775,0.34735432,-1.0752575,0.42291674,-0.007464981,0.86927235,0.782345,2.7705874,0.086433314,1.6510141,0.81639636,3.9756515,0.70060873,2.6028461,angry
-503.42288,33.387264,-18.306717,0.44974393,-14.748362,-11.700937,-5.44284,-12.043738,-7.943591,-1.2103256,-9.7565365,1.8145663,-4.929035,-5.7690125,1.1148219,-7.5644193,-3.6170108,-4.153367,-5.156385,-0.9995581,-2.1243742,-1.2774943,-0.691534,-2.488403,-0.9464876,2.2586982,2.5053792,8.13025,6.762677,5.5862756,3.261947,1.4414921,0.39168382,1.4365648,1.0690804,2.0104778,-0.074350215,0.4537656,-1.8309983,-0.015226956,angry
-526.2785,40.100624,-5.406287,8.0860615,-3.3844342,-3.6563702,-7.031596,-8.578679,-13.111328,-6.569745,-4.498286,-6.6619687,-3.4727755,-4.7383814,-4.606366,-3.0088396,-8.439079,-1.8164215,-5.5824895,-4.278462,-4.575552,-2.6692264,-2.1711438,-1.252408,-2.1854558,-0.19483133,-3.1954684,-0.2404155,-3.1039457,-2.026395,-1.5038778,-2.121489,-2.3838913,-1.971451,-2.3535914,1.3928297,-0.050195515,2.6160152,-0.39793512,0.95196074,angry
-532.0913,42.358128,-16.971233,7.453699,-8.148303,-4.63737,-5.435113,-10.416671,-2.704224,-0.80805767,-2.205372,-1.9357878,-4.1376934,-0.07256789,-4.971634,-3.5301092,-2.7735267,-1.3628753,-1.7400682,2.6922433,1.3530117,0.29248852,-0.5309121,-0.34798005,0.29981142,0.7278675,3.4978979,1.6703184,0.6273046,0.24674019,-0.7180953,3.3803554,2.3481479,2.8802805,1.9743532,2.2416074,-0.74076515,1.5099455,-0.3527739,1.2899121,angry
-508.9719,56.83463,-9.604198,13.843972,3.9395897,-3.581837,-7.659627,-12.343734,-6.4251127,-7.6411424,-8.225974,-4.2265205,-3.674127,-3.0448751,-8.545436,-0.42473313,-1.0981712,-2.05175,-0.47115758,-1.8222783,-2.6025412,-3.2846582,-4.180242,-1.8998115,-4.7621922,-2.3034134,-3.011647,-0.35421118,-1.5037063,-0.42732316,-2.904887,-0.17471318,-3.8812776,0.13836323,-0.6531483,1.7628512,-1.1362864,-0.6474273,-3.6860392,0.63841057,angry
-538.26654,28.846998,-12.098067,2.4300659,-11.566411,-7.382821,-4.1110864,-13.692852,-6.6502786,-3.6516485,-3.5020971,-6.0251455,-4.4335027,2.097539,-6.0050426,0.25635186,-1.0617368,-2.157811,-1.9918607,1.4640774,-1.6437953,1.0531712,-1.3987646,1.0967606,0.55282986,1.1381869,-0.44323996,3.4113252,2.8600023,1.2353952,-1.028125,0.7468474,1.5215249,0.6529204,-1.4975258,-0.991061,-0.4008182,0.06519242,-0.08153761,0.57026696,angry
-428.15683,39.477787,-10.19383,10.718497,4.5054984,-13.663072,-1.5924317,-6.125702,-4.6416187,1.7590126,-2.4308288,-2.5606956,3.2542703,-4.35162,-1.8015779,2.2923706,-7.084592,0.7233421,-0.7199814,-0.13844064,-2.7910497,1.5496488,0.08855483,2.252175,1.8173959,8.03632,5.13047,14.149121,9.47645,9.177612,4.537765,3.7595155,2.8728049,5.613217,4.3221374,4.4574003,1.069313,2.5292244,1.2786999,2.30946,angry
-468.5465,59.23374,-19.681047,6.647698,-5.056707,-9.605193,-6.273335,-16.646643,-6.9043546,-2.1148095,-3.8826556,-6.262873,-1.4412873,-2.9909668,-5.257637,-3.9585059,-0.89832944,-5.951828,-2.5482414,-0.43844277,-1.9382335,3.4686632,-0.042153597,1.6358382,-0.792055,-0.14152505,-2.2694764,1.7138234,0.71573526,0.9265144,2.2227616,4.0878544,5.341222,5.4839077,1.7529308,3.262782,-1.4053842,3.0591848,1.2409112,2.2230246,angry
-579.6884,49.956093,13.536646,12.080678,2.6121902,4.3024073,0.72928333,1.040065,-5.2816777,-1.7641884,3.1373453,-2.3368156,0.7844774,-1.485326,1.1719308,0.85690683,-2.1526206,-0.68437105,-1.013808,-0.9860076,-2.736307,1.0940067,-1.8722177,-0.7758774,-2.4597106,0.9985393,-4.082985,1.3215095,-1.5550961,-0.11190979,-0.04466934,2.1437552,-0.033633526,1.1790546,-0.54257727,1.2177043,-0.7645807,0.85530937,0.83361846,2.663633,angry
-573.46936,49.461838,-5.3697724,8.394792,0.890317,-2.4914038,-3.7082627,-4.484525,-9.296205,-1.4948007,-1.5512497,-4.906698,4.089007,-2.4037907,-1.4563208,2.559866,-6.5399165,-1.4404916,-0.52007407,-2.3276875,-1.0918647,-1.2255507,-0.44696534,-0.89242345,-3.009715,-0.23059605,-2.2073221,0.14142506,-0.55382967,0.5152484,-1.2330486,0.21867505,-1.563052,1.5656525,-0.21973085,2.3558662,1.0844092,1.7257456,1.039613,3.7734048,angry
-580.63416,32.456917,-7.8984056,3.97123,-11.556729,-8.767048,-3.5943832,-9.672638,-4.453901,-3.9030113,-2.1891642,-3.9951215,-2.8380017,-1.5804813,-2.576731,-1.4150776,0.31488913,2.0398433,0.27927494,3.3522182,2.2559838,2.6844778,0.44415635,2.611284,1.4376318,4.031933,2.8636262,2.1890903,-1.1810449,1.1073055,-0.48273325,-0.32304376,-0.91629946,0.8339472,1.2268862,1.9730618,-0.37692732,1.2698087,-0.4162712,0.47605342,angry
-594.48914,65.46621,4.326873,15.879797,11.388667,5.0765076,7.6904755,-1.9026377,0.55219,7.1590605,-1.3409601,1.4464391,5.2304554,-0.41768235,-0.23914881,0.012356758,-0.40511766,0.82083225,-0.095002316,1.4682984,-0.7415414,1.3410195,-2.030997,0.8329541,-1.6057341,0.54694,-1.4850948,3.3491569,-0.6272089,0.25476664,-0.23011109,-0.6014306,-0.91019666,1.3222126,-1.3984643,-0.027563715,0.0046306313,-0.72666264,-1.6966861,-1.069166,angry
-555.4774,56.743263,-3.7796617,16.597498,5.283414,2.7290719,-3.629277,-2.840454,-8.249213,-0.71704084,6.021836,-6.601494,1.6466793,2.3537726,-1.8688854,2.8404942,-3.0366635,0.50439054,2.394381,1.9962639,-0.74243724,0.5099882,-1.8582023,0.001268673,-0.473802,0.5878854,-1.63148,1.9861393,-1.1389029,0.230617,0.6087618,-0.9908703,0.38208008,0.3221423,0.21029119,3.7653522,0.080887415,1.3917109,-0.3685661,1.7406723,angry
-448.5653,49.19557,-14.881627,12.763189,7.8369665,-12.23169,-0.8727009,-5.4896016,-17.85224,-0.118681476,-1.9029677,-9.247883,-2.9045434,-1.4287565,-6.5389524,-1.4488076,-6.817095,-1.2713844,-3.3931074,-2.3923793,-3.2806523,-2.341966,-2.8439064,-4.7348504,-3.3858848,-1.8767017,-4.6420717,-1.9117848,-3.2602017,-1.472672,-2.516798,-2.3927107,-3.2222416,-2.8757935,-4.549729,-2.4283829,-2.7629554,-0.3994025,-0.9947845,1.1334122,angry
-615.4106,46.959198,-0.92851174,3.7162766,-0.27560747,-7.20735,-7.8782854,-5.3477106,-10.995151,-1.4852395,-2.4142432,-7.621165,-0.43486097,-5.6054187,-0.09201672,-3.6822422,-4.4980855,-0.81145626,-5.2415633,-2.8726609,-4.226699,-2.229168,-4.532604,0.0046547838,-1.7838484,1.2406309,-0.75235856,0.16243133,-0.69466007,1.803106,1.2266688,2.1634207,0.09121552,-0.13810995,-1.3806313,4.197922,5.709397,7.3824844,1.7285631,-0.0806717,angry
-509.61325,29.779303,-17.598513,-0.19397996,-11.725772,-10.995877,-7.6087804,-8.69517,-8.918422,-1.5707941,-7.555244,0.28863484,-3.0935085,-5.366369,-0.20054868,-5.7251916,-3.7599325,-3.5311432,-4.7229085,-0.8776701,-2.640134,0.5013871,2.6005294,3.2951107,4.2945952,6.710961,3.7558317,5.4604034,3.605854,4.1533537,3.2642784,0.84117705,-0.3814168,0.4769039,-0.56056947,1.4584032,-0.89479405,-2.592203,-1.5749606,0.8749167,angry
-570.9829,45.415054,-1.5627903,11.880343,-0.43858105,-1.7890217,-5.26024,-6.614148,-13.445087,-4.125199,-3.6815126,-4.4055014,-1.00225,-5.3523436,-2.2794619,-0.5392902,-7.7281775,-2.7330332,-2.1579263,-4.411282,-6.29179,-2.2329094,-3.374418,-4.8526344,-3.4208858,-2.0247188,-5.086844,-1.1211251,-2.6697435,-1.895064,-1.1248157,-1.2965949,-0.8627383,-0.9296032,-2.4659157,0.101398036,-0.96924704,-0.5552419,-2.2148893,-0.42084497,angry
-573.29675,45.841038,-9.815437,4.286421,-8.331692,-3.4894338,-5.228769,-11.024237,-5.628939,-1.9968005,-5.7729263,-2.4142268,-7.066335,-0.0021707031,-5.819953,-4.5974197,-3.299743,-4.7078238,-5.5506687,-2.0330925,-1.7223026,-1.8037002,0.43000558,0.0836382,1.1157615,1.4491091,3.3008149,4.0176506,2.9186678,3.7454386,0.6649637,2.5620067,0.34554005,2.1196938,1.1288084,2.0091033,0.07874191,0.9803993,-0.7160352,-1.3030881,angry
-525.7731,59.91976,-10.032407,13.193439,2.325227,-3.6522682,-11.94493,-15.479843,-7.1778893,-6.706893,-6.7427325,-3.7050781,-1.4483483,-5.2566113,-8.054729,0.3360715,-2.7997746,-1.5423311,-3.380268,-1.8706803,-3.1280894,-1.9151753,-4.724551,-3.9198825,-4.537907,-2.666975,-3.9002206,-0.34217036,-1.952582,-1.7639415,-1.8291531,-2.7849228,-4.249191,-2.4610672,-2.1653652,-2.2726607,-2.6026115,-4.3065596,-5.078052,-1.1443075,angry
-558.1368,28.35515,-11.212072,-0.305663,-10.303314,-10.182581,-7.743776,-16.63668,-9.197369,-6.4138193,-4.887726,-7.786608,-8.337311,-2.7125182,-9.060301,0.73603314,0.055952147,3.0698278,0.031394247,2.3577046,-2.594902,1.2595496,1.6979054,4.3071074,2.4345376,1.339296,-2.3508213,1.4556465,-1.1059898,-1.878926,-2.617117,2.9839702,2.221893,0.62927234,-0.5223541,0.17547452,-0.866464,-2.039484,-0.8473104,1.4652903,angry
-588.7124,56.840233,5.946857,16.410358,7.3068676,-4.1812663,-1.9918602,-9.588318,-5.6453724,0.2769498,-4.4116163,-2.3489387,5.057839,-4.852712,-3.156198,3.2298715,-8.393236,1.4664794,-0.60562485,-3.7735016,-5.3638697,-0.7661377,-7.590864,-2.641228,-5.9016066,0.7081475,-4.3993735,-0.6257477,-1.5260524,-2.3069103,-3.514414,-2.1807783,-2.5581367,-0.84473616,-1.381126,-2.458492,-4.320726,-3.6343904,-4.435844,-1.1432215,angry
-501.0539,60.413498,-8.943059,3.0704255,-1.3424335,-4.6550336,-10.38445,-16.751627,-5.9253006,-1.0315286,-7.2745175,-0.12950833,0.12321231,-5.744144,-1.1472406,-2.4890883,-5.801526,-5.137197,-3.662257,-6.764907,-4.794162,-1.3375663,-4.902511,-3.665691,-3.0061107,-0.12231941,-3.7943046,1.557687,0.004223495,1.2023305,2.2285979,2.2388985,2.75205,5.378772,6.0794697,5.9976125,4.9476895,4.6634965,3.4492664,4.239327,angry
-534.89935,45.184963,4.6736236,6.7924595,-1.9777037,1.6891806,-0.20467848,-2.566668,-6.0643735,-5.5807047,2.3210187,-3.5924008,-0.99065036,-1.5994724,-0.9424099,-2.499909,-4.042069,-1.6730435,-1.3311673,-3.0043375,-4.3601656,-0.026524149,-3.3008986,-1.7666146,-3.156984,1.0234888,-5.481437,0.47780925,-3.6560059,0.32465023,1.3115498,4.776553,4.1779466,5.585023,1.8286049,1.4980078,-0.9661222,0.67362887,0.8383414,4.7119427,angry
-574.5772,49.817017,-4.61165,10.488314,4.1976395,-1.5593293,-4.7329884,-4.149633,-14.778752,-1.4775134,-2.230083,-6.2547994,4.4183745,-1.6830366,-2.8170211,1.1993271,-6.484702,-1.6177899,-1.7040159,-2.2540114,-1.9604754,-1.2342148,-0.77472156,-0.52178335,-3.4049482,0.04650253,-2.231461,-1.5894321,-1.082395,-0.3643137,-1.0142254,-0.52294725,-2.3029993,0.5757071,-1.5332937,0.7978545,-0.43438262,-0.9935263,-3.3746233,-1.9021783,angry
-556.45984,27.281757,-10.733337,6.0158577,-14.797639,-11.529421,-6.248712,-14.938223,-6.037044,-7.1511183,-3.9630513,-5.1819925,-6.2444744,-4.4477363,-6.943808,-3.9068437,-1.3492261,1.268941,-1.1344646,0.8569863,-2.2269897,0.095884524,0.026970621,3.7245154,0.9389308,2.483433,1.5994843,1.8384119,-0.13785411,-1.2620895,-2.4414973,1.3638037,0.7026687,1.3516772,0.80859804,1.0812609,-1.4511918,0.18945542,-2.03599,0.23602383,angry
-568.7948,56.275955,-2.8641255,16.210632,10.341207,-0.20120338,9.284495,-5.1839876,-5.9393716,5.027119,-2.7768345,-0.060476158,7.169596,-2.294728,0.4852696,1.370076,0.9983185,0.8364258,0.34262395,-0.58538556,-4.034625,2.0737135,-2.3906493,1.9072473,-2.0300407,1.1804621,-0.84394807,3.1440465,-1.4834442,0.15197247,-1.5353543,-0.016824694,-0.469645,1.5758561,-1.1422523,-0.31456175,-0.876641,-0.18090872,-2.466816,-1.4121275,angry
-588.5234,45.45077,7.311466,14.144737,1.115483,1.9374495,-4.525714,-6.2335525,-6.037746,0.6254522,1.1844153,-6.3650956,2.7289824,-0.54100645,-2.3628242,0.17440988,-3.8766484,0.7340705,4.3897614,-0.46986938,-2.8001552,-0.7758573,-3.993791,-1.2971138,-0.5586324,1.9921687,2.4616826,3.9622316,0.49184552,0.5951078,-0.860419,-0.47606036,-0.46174163,2.4930348,0.48008135,0.984625,-2.51104,-0.9384217,-0.41917804,1.2588234,angry
-412.92355,43.382248,-10.774095,10.61818,3.895143,-11.955715,-2.4560623,-6.190099,-17.141657,-3.0272913,-3.088627,-10.72319,-3.1470056,-3.207129,-3.9164193,-2.8660183,-7.0977,-1.0309528,-3.053763,-4.141503,-4.616112,-1.6243104,-4.2456036,-5.050427,-4.855466,-2.912647,-5.958279,-2.475112,-3.7486227,-1.5778483,-2.0168982,-2.996102,-3.6605287,-1.7390931,-0.6443836,0.75536275,-0.16897132,-0.07583601,-2.8688815,-0.995681,angry
-575.15137,41.953968,-8.88016,0.44130087,-3.5544493,-6.8302703,-10.267395,-8.972639,-12.716437,-1.3298974,-3.140053,-9.319418,-0.2334566,-6.6270957,-2.5136695,-6.1200237,-4.691951,-1.758882,-4.767896,-3.7160077,-2.9065113,-1.7869883,-1.9187776,2.076555,-0.18766685,1.2679282,-0.31812584,2.3048632,1.0668489,4.692551,2.1323428,1.8868848,-0.28806838,0.2040068,-0.90519017,2.962597,2.739309,3.6791704,1.9349515,1.9820489,angry
-528.6269,32.57751,-15.365543,3.4641118,-10.2411,-9.941857,-6.8192363,-12.840427,-8.873047,-2.4077847,-6.165826,1.6382079,-3.2417269,-5.715969,0.43292,-5.0952916,-2.3058832,-2.5844696,-4.384321,-2.5138595,-3.1258647,-4.102837,-2.9486716,-3.5044978,-3.9132936,1.0888301,-0.18602517,5.8246017,4.1462045,4.6511846,3.5648997,3.44643,3.9262023,5.1181817,3.2074482,1.1377268,-2.1321712,-2.3365073,-1.5218917,2.3054333,angry
-530.8293,44.267376,-2.8641324,8.589871,0.015043081,-3.4850914,-4.3523197,-6.577349,-15.150324,-4.9910274,-2.5813372,-5.7878013,0.2829593,-5.1922507,-4.453048,0.8558478,-9.178659,-1.5052664,-1.677099,-4.9166193,-6.244284,-0.67234,-4.392124,-3.5940738,-3.1583796,-2.6730015,-5.671567,-1.450724,-3.1757789,-1.218195,-0.9541334,-1.0732783,-0.007791768,-1.9873586,-2.8056285,0.64199287,-1.1474907,1.1019417,-1.5296249,-1.3826661,angry
-562.36847,41.374588,-15.704152,3.782431,-11.24498,-6.927745,-5.256913,-12.749825,-5.8923283,-2.6502147,-5.279857,-2.4545405,-8.410737,1.488598,-5.836223,-3.4310448,-3.2529063,-6.2137027,-6.6099973,-2.012252,-2.0783203,-2.776336,-0.8969897,0.04399574,0.89795583,0.84918416,3.0582082,3.5905356,4.6216636,5.1738596,0.41235664,1.5484035,-0.7501158,2.2795055,1.7309474,2.4208696,-1.2229629,0.07467149,0.50335926,0.7939554,angry
-484.61078,58.158073,-10.684373,6.499303,0.9555523,-4.4078264,-14.160774,-13.4748,-8.97241,-8.471829,-6.402417,-4.4927673,-3.1962276,-4.915485,-9.313442,-1.972661,-2.0603454,-1.8950609,-0.5258698,-2.4531515,-3.5563374,-3.136855,-3.402032,-3.1368313,-6.7884126,-1.0759251,-4.328966,-1.0530683,-1.6813084,-2.22968,-3.767966,-2.3580592,-3.340735,-1.1059585,-2.0620446,-0.3480652,-2.3978066,-2.811803,-2.5306857,2.2813425,angry
-572.8906,34.44174,-12.106583,2.0249739,-11.635108,-7.9828205,-8.429833,-15.815235,-8.44146,-3.9047265,-3.7777076,-7.9589796,-4.9492364,-2.2501895,-7.5805407,-3.5989966,-4.532837,-4.307974,-4.3966503,0.9981061,-4.6434045,2.1013148,-1.4053705,1.5110343,-0.55791926,1.5777853,1.6138184,4.168584,2.3997695,3.3014462,-0.47470284,1.1148779,-0.1583643,1.6088022,0.3398641,-0.6025165,-1.4382218,0.394374,-0.60770357,-1.5442406,angry
